annot	ERR2098365	ERR2098366	ERR2098367	ERR2098368	ERR2098369	ERR2098370	ERR2098371	ERR2098372	ERR2098373	ERR2098374	ERR2098375	ERR2098376	ERR2098377	ERR2098378	ERR2098379	ERR2098380	ERR2098381	ERR2098382	ERR2098383	ERR2098384	ERR2098385	ERR2098386	ERR2098387	ERR2098388	ERR2098389	ERR2098390	ERR2098391	ERR2098392	ERR2098393	ERR2098394	ERR2098395	ERR2098396	ERR2098397	ERR2098398	ERR2098399	ERR2098400	ERR2098401	ERR2098402	ERR2098403	ERR2098404	ERR2098405	ERR2098406	ERR2098407	ERR2098408	ERR2098409	ERR2098410	ERR2098411	ERR2196983	ERR2196984	ERR2196985
K11173	0.003926	0.004127	0.003859	0.002714	0.004475	0.002305	0.003017	0.002247	0.004018	0.003712	0.004997	0.003958	0.002585	0.032845	0.002575	0.002762	0.005026	0.006195	0.004252	0.002863	0.019141	0.030155	0.061058	0.002795	0.003336	0.004000	0.003829	0.004886	0.002681	0.022325	0.025436	0.030273	0.015105	0.001766	0.002646	0.002646	0.002268	0.002685	0.004396	0.004181	0.003340	0.066026	0.069062	0.001642	0.001209	0.003757	0.003629	0.023516	0.003058	0.005099
K11175	0.424633	0.427846	0.424059	0.404925	0.399423	0.405529	0.384203	0.413728	0.418835	0.393159	0.400185	0.419181	0.409277	0.226478	0.432791	0.424508	0.403410	0.308706	0.266765	0.246347	0.330708	0.254078	0.214472	0.393970	0.417513	0.439619	0.405408	0.404595	0.429778	0.268062	0.254320	0.239435	0.311780	0.480825	0.470340	0.487075	0.472312	0.404497	0.413808	0.372766	0.406153	0.193077	0.211832	0.485206	0.462513	0.352196	0.369489	0.292430	0.491400	0.417242
K11177	0.010589	0.044230	0.008792	0.007382	0.007874	0.005302	0.008919	0.003501	0.006421	0.006831	0.011059	0.005138	0.004475	0.012246	0.004714	0.004619	0.006992	0.037315	0.040542	0.033606	0.017672	0.024121	0.019501	0.004363	0.003900	0.003229	0.011232	0.017194	0.009103	0.025974	0.020449	0.014744	0.016609	0.002697	0.003933	0.002691	0.002157	0.007931	0.012107	0.010165	0.006726	0.010004	0.015193	0.001595	0.001326	0.017380	0.011599	0.017355	0.003425	0.008837
K11178	0.012824	0.024756	0.014431	0.009999	0.009716	0.009457	0.010705	0.010776	0.009112	0.010276	0.013593	0.010299	0.008345	0.010499	0.011699	0.012980	0.010559	0.023883	0.038653	0.029783	0.025072	0.024038	0.011258	0.009368	0.010571	0.007887	0.013819	0.016342	0.012452	0.020377	0.030114	0.013913	0.023816	0.007549	0.007057	0.006785	0.005553	0.009721	0.014885	0.018496	0.012862	0.005589	0.012656	0.003459	0.002809	0.008535	0.008098	0.016931	0.008120	0.012518
K11179	0.079211	0.066277	0.069253	0.080257	0.083210	0.075246	0.078872	0.084297	0.072869	0.085956	0.072472	0.083251	0.072227	0.015465	0.089371	0.086527	0.073491	0.031987	0.036576	0.021789	0.037628	0.022032	0.003841	0.087009	0.084153	0.084427	0.065287	0.072452	0.063176	0.032360	0.026979	0.022833	0.042942	0.090856	0.089767	0.089308	0.091498	0.064976	0.064552	0.062287	0.066577	0.013487	0.024770	0.095138	0.100292	0.052102	0.044334	0.037732	0.089694	0.071390
K11180	0.032650	0.033634	0.030826	0.031467	0.032076	0.032015	0.030461	0.032980	0.028985	0.029690	0.028171	0.027638	0.034924	0.006789	0.033079	0.030687	0.030556	0.009850	0.004914	0.004672	0.007416	0.007447	0.005030	0.038721	0.037247	0.035442	0.019520	0.017131	0.026676	0.009946	0.006177	0.005999	0.011521	0.033672	0.037730	0.034149	0.037660	0.022396	0.018949	0.023412	0.020345	0.003182	0.005611	0.035629	0.037025	0.014929	0.010908	0.005836	0.034262	0.020607
K11181	0.008689	0.009581	0.009489	0.011305	0.010659	0.009668	0.011498	0.013930	0.011697	0.011632	0.009034	0.009757	0.012005	0.004772	0.015011	0.013252	0.012533	0.003560	0.007773	0.002634	0.002817	0.002047	0.003305	0.013720	0.013508	0.010674	0.007494	0.006243	0.010794	0.002201	0.002257	0.003037	0.003435	0.013278	0.010338	0.009471	0.011844	0.010859	0.009901	0.008406	0.008181	0.002668	0.005964	0.011327	0.010628	0.004782	0.004328	0.004469	0.013090	0.007103
K11183	0.001308	0.020784	0.001289	0.002742	0.001517	0.001974	0.001729	0.001279	0.001962	0.001349	0.002220	0.001261	0.000957	0.001086	0.000697	0.001763	0.001812	0.010478	0.006578	0.004418	0.001674	0.005363	0.003091	0.001337	0.000912	0.000568	0.001452	0.001544	0.002564	0.001118	0.001860	0.002469	0.003252	0.001218	0.002139	0.000794	0.000930	0.002542	0.001204	0.002584	0.001743	0.001679	0.002536	0.000680	0.000660	0.003718	0.001608	0.003191	0.000630	0.002287
K11184	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000047	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000081	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000070	0.000000	0.000130	0.000040	0.000000
K11189	0.081411	0.076369	0.075577	0.082333	0.088374	0.078859	0.088422	0.081270	0.086245	0.093523	0.074550	0.073250	0.064531	0.027063	0.073157	0.083943	0.065623	0.055090	0.052294	0.046775	0.064832	0.041471	0.023359	0.081417	0.076361	0.080089	0.080883	0.065971	0.069879	0.056083	0.052153	0.034296	0.063862	0.072310	0.067381	0.068127	0.069808	0.063999	0.067431	0.070365	0.064374	0.024288	0.033678	0.075260	0.068014	0.052824	0.053462	0.054137	0.077147	0.079071
K11201	0.000343	0.000209	0.000365	0.000149	0.000173	0.000065	0.000111	0.000427	0.000198	0.000061	0.000142	0.000120	0.000000	0.000000	0.000100	0.000076	0.000000	0.000668	0.000396	0.000000	0.000000	0.000000	0.000000	0.000101	0.000000	0.000111	0.000624	0.000000	0.000163	0.000000	0.000000	0.000000	0.000000	0.000286	0.000118	0.000378	0.000052	0.000000	0.000141	0.000000	0.000219	0.000000	0.000000	0.000000	0.000170	0.000358	0.000802	0.000279	0.000096	0.000270
K11202	0.000343	0.000209	0.000365	0.000149	0.000173	0.000065	0.000111	0.000427	0.000198	0.000061	0.000142	0.000120	0.000000	0.000000	0.000100	0.000076	0.000000	0.000668	0.000396	0.000000	0.000000	0.000000	0.000000	0.000101	0.000000	0.000111	0.000624	0.000000	0.000267	0.000000	0.000000	0.000000	0.000000	0.000286	0.000118	0.000378	0.000052	0.000000	0.000141	0.000000	0.000219	0.000000	0.000000	0.000000	0.000170	0.000358	0.000802	0.000279	0.000096	0.000270
K11203	0.000748	0.000682	0.000794	0.000449	0.001034	0.000323	0.000555	0.000997	0.000262	0.000187	0.000511	0.000992	0.000541	0.000000	0.000565	0.000076	0.000646	0.000959	0.000396	0.000000	0.000000	0.000000	0.000000	0.000321	0.000520	0.000519	0.000624	0.000000	0.000407	0.000000	0.000000	0.000000	0.000000	0.000376	0.000694	0.001114	0.000169	0.000653	0.000291	0.000667	0.000631	0.000000	0.000000	0.000209	0.000388	0.000358	0.001320	0.000279	0.000326	0.000722
K11208	0.005804	0.002843	0.004733	0.003624	0.004164	0.004161	0.002593	0.003316	0.002024	0.003462	0.005061	0.004042	0.004330	0.002524	0.003921	0.004320	0.004020	0.007900	0.004839	0.010697	0.002867	0.001361	0.000440	0.002931	0.003688	0.003436	0.002421	0.003333	0.004298	0.002195	0.002130	0.002088	0.003885	0.002511	0.002959	0.002405	0.002823	0.002684	0.006584	0.003484	0.003151	0.002329	0.002628	0.002169	0.002498	0.005825	0.004832	0.001770	0.003325	0.006205
K11209	0.577840	0.575731	0.563661	0.578866	0.566158	0.589445	0.555911	0.583727	0.552989	0.583737	0.483797	0.512667	0.569935	0.202296	0.574954	0.557040	0.580908	0.286637	0.286586	0.264471	0.349194	0.279744	0.222672	0.619641	0.613807	0.601455	0.492372	0.487986	0.500010	0.288599	0.249820	0.283791	0.367483	0.567057	0.556683	0.570383	0.596434	0.492869	0.499247	0.460445	0.509579	0.224365	0.256619	0.623947	0.619579	0.414504	0.442737	0.297686	0.610825	0.492628
K11211	0.018493	0.019910	0.017806	0.020972	0.018819	0.018577	0.021975	0.020451	0.016835	0.022168	0.021779	0.022176	0.018665	0.015720	0.022042	0.020687	0.024582	0.037944	0.029819	0.053387	0.031098	0.028915	0.022978	0.017858	0.018897	0.020473	0.021158	0.024109	0.022309	0.030692	0.034123	0.037653	0.035138	0.019587	0.021779	0.020659	0.022801	0.016332	0.022778	0.023494	0.019268	0.009093	0.012367	0.016398	0.015433	0.020311	0.018587	0.030690	0.019275	0.019925
K11212	0.052869	0.060318	0.054489	0.055780	0.052209	0.057951	0.050863	0.052606	0.058449	0.056193	0.038376	0.041453	0.047269	0.022700	0.049087	0.051495	0.046696	0.045119	0.030484	0.042047	0.046445	0.023003	0.015993	0.054171	0.054066	0.049927	0.045657	0.041086	0.034330	0.032249	0.030346	0.026996	0.035606	0.051189	0.054453	0.048925	0.046615	0.040101	0.045444	0.047810	0.036441	0.019509	0.016270	0.032776	0.034924	0.027859	0.027680	0.031381	0.049374	0.042685
K11214	0.000094	0.000331	0.000462	0.000157	0.000000	0.000131	0.000000	0.000169	0.000076	0.000215	0.000261	0.000647	0.000112	0.013200	0.000184	0.000000	0.000138	0.000000	0.000000	0.000000	0.002821	0.007948	0.027409	0.000116	0.000000	0.000000	0.000132	0.000000	0.000534	0.008414	0.006946	0.015718	0.007954	0.000055	0.000062	0.000162	0.000000	0.000000	0.000144	0.000000	0.000861	0.038310	0.042558	0.000285	0.000195	0.001022	0.001060	0.007711	0.000036	0.000069
K11216	0.000323	0.000000	0.000000	0.000579	0.000118	0.000282	0.000128	0.000589	0.000625	0.000295	0.000347	0.000101	0.000352	0.000000	0.000392	0.000075	0.000184	0.000670	0.000000	0.000910	0.000000	0.000389	0.000000	0.000244	0.000305	0.000270	0.000620	0.000156	0.000000	0.000272	0.000600	0.000729	0.000250	0.000264	0.000397	0.000042	0.000378	0.000000	0.000231	0.000180	0.000165	0.000000	0.000000	0.000051	0.000058	0.000000	0.000000	0.000437	0.000168	0.000579
K11250	0.001143	0.001047	0.001946	0.001408	0.001222	0.000799	0.001073	0.000999	0.001422	0.000906	0.001265	0.001126	0.000741	0.000682	0.001260	0.001111	0.001311	0.000688	0.000496	0.000000	0.000301	0.000000	0.000543	0.001961	0.001362	0.001573	0.001641	0.001662	0.000764	0.000939	0.000000	0.000701	0.000964	0.001513	0.001530	0.001226	0.001256	0.001993	0.002337	0.002256	0.000697	0.000503	0.000000	0.002486	0.002934	0.001414	0.001614	0.000298	0.001350	0.001488
K11261	0.000000	0.000000	0.000000	0.000000	0.000049	0.000000	0.000053	0.000000	0.000106	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000078	0.000135	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000205	0.000171	0.000000	0.000000	0.000000	0.000000	0.000256	0.000000	0.000159	0.000000	0.000134
K11263	0.020305	0.019976	0.023710	0.021402	0.018781	0.017604	0.020398	0.020656	0.022925	0.018949	0.023226	0.018228	0.017118	0.018095	0.015179	0.017209	0.023798	0.040060	0.056817	0.044646	0.037471	0.021339	0.034535	0.019430	0.016269	0.015832	0.024415	0.025917	0.021164	0.032854	0.026985	0.028533	0.032978	0.017262	0.018102	0.013296	0.015435	0.025284	0.024385	0.023899	0.020098	0.049230	0.041384	0.009152	0.007280	0.023242	0.018823	0.033361	0.016481	0.023814
K11264	0.000572	0.000135	0.000176	0.000470	0.000472	0.000162	0.000202	0.000161	0.000829	0.000406	0.000129	0.000549	0.000134	0.000000	0.000050	0.000000	0.000382	0.000610	0.003432	0.000841	0.000270	0.000000	0.000000	0.000213	0.000046	0.000000	0.000570	0.000000	0.000582	0.000259	0.000607	0.000000	0.000716	0.000000	0.000149	0.000000	0.000210	0.001813	0.000645	0.000772	0.000427	0.000000	0.000000	0.000050	0.000000	0.000498	0.000917	0.000457	0.000000	0.001028
K11312	0.027624	0.028337	0.046145	0.045828	0.047709	0.037007	0.047157	0.035280	0.053894	0.054062	0.036561	0.050031	0.033026	0.005641	0.039260	0.079075	0.035665	0.026705	0.012738	0.004816	0.019644	0.010647	0.007646	0.036209	0.034324	0.034869	0.065353	0.036255	0.052195	0.016559	0.009882	0.013453	0.021015	0.035789	0.038234	0.031435	0.028451	0.042160	0.042388	0.035604	0.039234	0.003471	0.004232	0.020234	0.020195	0.020909	0.027464	0.017655	0.036495	0.044851
K11323	0.002896	0.002737	0.007654	0.003732	0.009970	0.002600	0.004003	0.004610	0.003137	0.002913	0.011342	0.007982	0.004439	0.011734	0.001171	0.002154	0.006783	0.027703	0.053824	0.039080	0.010490	0.014145	0.024297	0.002390	0.001363	0.002205	0.006442	0.016119	0.009013	0.012890	0.010532	0.012548	0.011847	0.001349	0.000957	0.001327	0.000926	0.009811	0.008942	0.012012	0.008610	0.019692	0.028596	0.002040	0.001753	0.014926	0.014883	0.012140	0.002088	0.010298
K11325	0.039647	0.028450	0.054289	0.048259	0.047103	0.040024	0.058092	0.040977	0.062099	0.063733	0.046769	0.056183	0.038075	0.014777	0.038540	0.081257	0.035435	0.029589	0.019460	0.033507	0.022549	0.021017	0.008653	0.042255	0.039528	0.036890	0.069964	0.050824	0.058337	0.026303	0.015245	0.021174	0.027757	0.039243	0.047456	0.030781	0.031993	0.050113	0.052163	0.052561	0.036669	0.010156	0.011200	0.027256	0.025246	0.029545	0.034467	0.022988	0.037748	0.047403
K11326	0.000713	0.000748	0.000903	0.001624	0.001374	0.001245	0.001671	0.001415	0.001282	0.002117	0.001407	0.002272	0.000511	0.000000	0.001099	0.003682	0.000627	0.001540	0.000474	0.001790	0.000268	0.000294	0.001382	0.000608	0.000757	0.000711	0.001945	0.001216	0.000612	0.000168	0.002210	0.000629	0.000709	0.000604	0.000823	0.000723	0.000874	0.000863	0.001664	0.002411	0.001905	0.000000	0.000497	0.001323	0.000643	0.002222	0.001000	0.001296	0.001051	0.000899
K11327	0.002013	0.002099	0.002937	0.003693	0.004110	0.002082	0.004288	0.003657	0.004765	0.004875	0.005693	0.005484	0.002500	0.000789	0.003018	0.007625	0.003328	0.002865	0.002566	0.002335	0.004279	0.002561	0.001037	0.002314	0.002327	0.002226	0.006618	0.004392	0.007317	0.002499	0.001442	0.002229	0.004706	0.003681	0.004340	0.002909	0.002338	0.005065	0.002704	0.005298	0.003897	0.001809	0.002092	0.001525	0.001741	0.002912	0.003723	0.001397	0.003291	0.004837
K11328	0.000842	0.000546	0.000870	0.000639	0.000852	0.000167	0.000985	0.000247	0.000914	0.000597	0.000000	0.000602	0.000135	0.000000	0.000238	0.001326	0.000371	0.001193	0.000000	0.000231	0.000524	0.000000	0.000000	0.000303	0.000099	0.000115	0.001149	0.000464	0.001733	0.000270	0.002773	0.000614	0.000000	0.000668	0.000397	0.000534	0.000243	0.000070	0.000436	0.001305	0.000194	0.000000	0.000000	0.000278	0.000149	0.001123	0.000961	0.000081	0.000679	0.000865
K11329	0.039704	0.034870	0.039850	0.041614	0.049740	0.030661	0.055045	0.035609	0.052132	0.048039	0.049054	0.049931	0.036370	0.030824	0.032405	0.060143	0.038235	0.126455	0.107453	0.135337	0.055948	0.041700	0.028711	0.035540	0.032045	0.035327	0.068812	0.075940	0.070259	0.042520	0.035259	0.041910	0.039207	0.032848	0.033650	0.028990	0.027750	0.061908	0.055658	0.068562	0.055469	0.027116	0.024653	0.027022	0.021302	0.068871	0.058017	0.039795	0.031128	0.060112
K11333	0.037591	0.036427	0.043261	0.049961	0.050636	0.039461	0.050244	0.039644	0.053117	0.053312	0.031713	0.041730	0.031410	0.003704	0.038757	0.046987	0.033960	0.020209	0.015190	0.013618	0.023478	0.017751	0.008764	0.042711	0.042208	0.042095	0.036598	0.031389	0.033543	0.019738	0.013996	0.019268	0.024536	0.040260	0.036638	0.038056	0.038330	0.042174	0.034700	0.037168	0.035488	0.009550	0.015474	0.042120	0.045281	0.031922	0.035423	0.019339	0.040277	0.036706
K11334	0.046342	0.037162	0.047584	0.054559	0.055708	0.051643	0.054506	0.049315	0.058692	0.064792	0.049010	0.044312	0.037200	0.025048	0.042617	0.054513	0.037945	0.045590	0.041080	0.050741	0.034043	0.026210	0.033605	0.044437	0.044301	0.046037	0.048071	0.059895	0.045634	0.040183	0.031912	0.032331	0.040795	0.043583	0.044145	0.042167	0.039720	0.057677	0.047201	0.057442	0.043832	0.022666	0.023862	0.051282	0.053542	0.063136	0.051111	0.044463	0.044890	0.045651
K11335	0.044328	0.037218	0.051144	0.052867	0.050296	0.043516	0.056431	0.047944	0.053324	0.056702	0.038296	0.055630	0.033987	0.007461	0.044170	0.052135	0.031817	0.021245	0.025703	0.015601	0.026306	0.018042	0.007751	0.043518	0.041956	0.045478	0.044750	0.043333	0.037571	0.020875	0.020135	0.018434	0.026060	0.040937	0.042180	0.042941	0.040419	0.043168	0.039581	0.038855	0.039823	0.008837	0.012095	0.047596	0.050121	0.030967	0.036021	0.019594	0.045298	0.036644
K11336	0.047883	0.041230	0.047744	0.050049	0.049379	0.044650	0.054324	0.048505	0.054995	0.055310	0.034284	0.044273	0.034962	0.001610	0.037713	0.061088	0.035087	0.022738	0.011734	0.020698	0.025582	0.016166	0.005310	0.042223	0.041439	0.042763	0.039956	0.039936	0.039165	0.013659	0.015475	0.012257	0.029868	0.040943	0.039881	0.042286	0.037634	0.053895	0.041287	0.036432	0.036516	0.008240	0.009616	0.050222	0.050359	0.033451	0.039764	0.015721	0.048166	0.043918
K11337	0.041716	0.034075	0.040554	0.048427	0.049015	0.043636	0.050868	0.044254	0.054964	0.059961	0.029942	0.040953	0.030021	0.005559	0.037349	0.052944	0.029830	0.016376	0.022932	0.009592	0.020362	0.016472	0.005383	0.035243	0.035793	0.036800	0.038591	0.032268	0.036171	0.015415	0.012681	0.015927	0.019091	0.035657	0.039856	0.034499	0.034901	0.039314	0.033836	0.033842	0.032928	0.010842	0.005966	0.043944	0.039427	0.025568	0.028394	0.018446	0.043396	0.035693
K11354	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
K11356	0.000000	0.000210	0.000068	0.000320	0.000000	0.000046	0.000000	0.000101	0.000106	0.000310	0.000000	0.000256	0.000035	0.000000	0.000078	0.000000	0.000000	0.000476	0.000338	0.000000	0.000211	0.000000	0.000000	0.000000	0.000036	0.000000	0.000089	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000042	0.000072	0.000037	0.000000	0.000101	0.000153	0.000000	0.000000	0.000000	0.000086	0.000066	0.000128	0.000118	0.000000	0.000000	0.000050
K11357	0.003739	0.000723	0.001799	0.000965	0.000890	0.000465	0.002018	0.000635	0.001853	0.000906	0.000499	0.000899	0.000533	0.000569	0.000100	0.000312	0.000309	0.003859	0.003513	0.014346	0.004145	0.006536	0.002886	0.000461	0.000333	0.000153	0.001256	0.001605	0.000795	0.006275	0.003083	0.006364	0.005181	0.000518	0.001125	0.000270	0.000610	0.002463	0.001324	0.002604	0.000502	0.003917	0.001520	0.000947	0.000436	0.004422	0.001508	0.004371	0.000405	0.001510
K11358	0.002338	0.002645	0.004339	0.002828	0.004207	0.002969	0.003498	0.003110	0.003157	0.001657	0.003941	0.003896	0.003344	0.003271	0.002642	0.002356	0.003559	0.004921	0.012036	0.008348	0.012601	0.004303	0.003646	0.003292	0.002315	0.002174	0.004469	0.004416	0.005061	0.002908	0.004505	0.001291	0.009637	0.001750	0.001975	0.001566	0.002113	0.003368	0.004596	0.007060	0.003617	0.002851	0.001975	0.000806	0.000422	0.003185	0.003174	0.006799	0.001671	0.004239
K11381	0.125401	0.119513	0.128208	0.131699	0.142111	0.137753	0.134443	0.130576	0.132195	0.127284	0.124261	0.117418	0.120836	0.124754	0.119658	0.128765	0.122414	0.220825	0.234995	0.188422	0.185502	0.142285	0.088019	0.122161	0.114224	0.110164	0.145364	0.139018	0.150468	0.140713	0.141819	0.130280	0.178942	0.114860	0.123465	0.117048	0.112782	0.134512	0.145302	0.144677	0.131794	0.077753	0.096276	0.093551	0.084888	0.124325	0.125784	0.151613	0.113055	0.140569
K11383	0.000299	0.000082	0.000000	0.000250	0.000345	0.000000	0.000863	0.000079	0.000248	0.000000	0.000158	0.000933	0.000054	0.000000	0.000425	0.000000	0.000000	0.000372	0.001057	0.001587	0.001317	0.000755	0.000000	0.000123	0.000057	0.000336	0.000139	0.000424	0.000544	0.001895	0.000740	0.000000	0.000291	0.000058	0.000066	0.000168	0.000058	0.000161	0.000472	0.000239	0.000399	0.000000	0.000000	0.000000	0.000000	0.000199	0.000000	0.001301	0.000000	0.000313
K11384	0.000601	0.000250	0.000548	0.000743	0.000997	0.000759	0.000493	0.000871	0.000177	0.000577	0.000673	0.000609	0.000179	0.000000	0.000527	0.000314	0.001031	0.000828	0.001088	0.000236	0.000452	0.000000	0.000000	0.000954	0.000221	0.000337	0.001029	0.000291	0.000522	0.000759	0.000254	0.000000	0.000200	0.000068	0.000227	0.000407	0.000328	0.000353	0.000000	0.000492	0.000228	0.000000	0.000380	0.000000	0.000000	0.000240	0.000127	0.000948	0.000145	0.000242
K11386	0.000124	0.000205	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000103	0.000101	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001817	0.000072	0.000000	0.000000	0.000000	0.000000	0.000197	0.000299	0.000000	0.000000	0.000000	0.000000	0.000064	0.000000	0.000000	0.000000	0.000000	0.000098
K11387	0.000000	0.000162	0.000065	0.000000	0.000085	0.000000	0.000669	0.000049	0.000245	0.000119	0.000000	0.000000	0.000000	0.000000	0.000210	0.000075	0.000000	0.000735	0.000000	0.000391	0.000000	0.000233	0.000409	0.000083	0.000042	0.000041	0.000189	0.000000	0.000000	0.000624	0.000000	0.000000	0.000000	0.000128	0.000268	0.000124	0.000086	0.000119	0.000000	0.000000	0.000000	0.000000	0.000819	0.000149	0.000191	0.000123	0.000000	0.000137	0.000126	0.000058
K11389	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000063	0.000610	0.000000	0.000000	0.000540	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000477	0.000000	0.000000	0.000000	0.000000	0.000088	0.000000	0.000000	0.000073	0.000000	0.000000	0.000000	0.000000	0.000327	0.000000	0.000000	0.000000	0.000257
K11391	0.000000	0.000171	0.000518	0.000000	0.000000	0.000226	0.000858	0.000235	0.000000	0.000084	0.000565	0.000416	0.000247	0.000000	0.000000	0.000000	0.000000	0.000000	0.001490	0.000471	0.001128	0.004725	0.004107	0.000172	0.000445	0.000059	0.000000	0.000000	0.000216	0.000985	0.001539	0.000000	0.001928	0.000102	0.000059	0.000000	0.000172	0.000167	0.000420	0.000000	0.000138	0.001123	0.000661	0.000178	0.000000	0.000355	0.000818	0.001105	0.000172	0.000244
